bowler,phase,runs,balls,wickets,economy,bowling_sr,econ_bayes,impact_score,last_year
Harsh Dubey,middle,135,90,7,9.0,12.857142857142858,7.9925852640276585,25.135796912194788,2026
Harshit Rana,middle,296,198,11,8.96969696969697,18.0,8.25416488612693,60.102991258850786,2025
I Sharma,middle,620,432,17,8.61111111111111,25.41176470588235,8.274141627189605,143.2051871225297,2025
J Overton,middle,63,42,3,9.0,14.0,7.788551899780095,4.7377228109684735,2026
JC Archer,middle,285,240,14,7.125,17.142857142857142,7.305486897121569,109.99951287526447,2026
JD Unadkat,middle,1157,834,31,8.323741007194245,26.903225806451612,8.172873469628652,482.09482437748113,2026
JJ Bumrah,middle,961,894,46,6.449664429530202,19.434782608695652,6.6426876035334095,1306.037633831408,2026
JR Hazlewood,middle,188,145,12,7.779310344827586,12.083333333333334,7.634961177199655,77.3284875060159,2026
K Kartikeya,middle,339,252,11,8.071428571428573,22.90909090909091,7.834198658272669,63.32491957886897,2025
K Khejroliya,middle,113,78,3,8.692307692307692,26.0,7.860391209699204,4.694422836673553,2025
K Rabada,middle,622,498,27,7.493975903614458,18.444444444444443,7.5034441562018515,398.3370753188817,2026
KA Jamieson,middle,74,54,5,8.222222222222223,10.8,7.678260241959368,13.349378214594566,2025
KH Pandya,middle,2059,1722,65,7.174216027874564,26.49230769230769,7.2101652583452704,2402.5108134588727,2026
KK Ahmed,middle,362,264,16,8.227272727272727,16.5,7.930036601847239,132.35752275790304,2026
KV Sharma,middle,1837,1308,71,8.426605504587156,18.422535211267604,8.309971257649956,2487.1445831985825,2025
Kartik Tyagi,middle,262,180,5,8.733333333333333,36.0,8.10636480066102,12.644385309632478,2026
Kuldeep Yadav,middle,2326,1736,76,8.039170506912443,22.842105263157894,7.98751258428166,2964.8278797835223,2026
L Ngidi,middle,131,96,7,8.1875,13.714285714285714,7.745315464769356,25.938259185674433,2026
LH Ferguson,middle,564,444,23,7.621621621621621,19.304347826086957,7.5929370895898,285.64703940108274,2025
LS Livingstone,middle,419,270,11,9.31111111111111,24.545454545454547,8.563197419887919,57.933967380900725,2025
M Jansen,middle,413,270,11,9.177777777777777,24.545454545454547,8.48577806504921,58.462523553769486,2026
M Markande,middle,962,654,33,8.825688073394495,19.818181818181817,8.52754629004462,523.5855483086023,2026
M Pathirana,middle,360,300,14,7.199999999999999,21.428571428571427,7.329064242925015,109.64564825253663,2025
M Prasidh Krishna,middle,570,453,26,7.549668874172186,17.423076923076923,7.543035185567721,367.43829662931597,2026
M Siddharth,middle,83,60,2,8.3,30.0,7.709360000972088,2.1272842360367252,2026
M Theekshana,middle,527,408,14,7.75,29.142857142857142,7.678087562600138,104.66147897483285,2025
MA Starc,middle,158,132,10,7.181818181818182,13.2,7.3880330282809865,55.49514984983722,2025
MJ Henry,middle,48,24,0,12.0,999.0,8.017747946337364,0.0,2026
MJ Santner,middle,504,444,21,6.8108108108108105,21.142857142857142,7.02955680789966,257.21393957128237,2026
MM Ali,middle,860,701,37,7.360912981455064,18.945945945945947,7.397195089562369,758.7876123369984,2025
MM Sharma,middle,950,738,36,7.723577235772358,20.5,7.682622508304269,691.638824406177,2025
MP Stoinis,middle,852,571,21,8.952714535901926,27.19047619047619,8.589930548626478,210.49064247546372,2026
MP Yadav,middle,85,66,4,7.727272727272727,16.5,7.578110345777327,8.656511584916894,2025
Mohammed Shami,middle,663,486,17,8.185185185185185,28.58823529411765,7.996896916663558,148.1699729717612,2026
Mohammed Siraj,middle,562,456,21,7.394736842105263,21.714285714285715,7.434541935864644,243.20260960229774,2026
Mohsin Khan,middle,143,120,5,7.15,24.0,7.383767619834548,13.881801984756498,2026
Mujeeb Ur Rahman,middle,289,234,11,7.410256410256411,21.272727272727273,7.4636055949834095,66.46921433434918,2025
Mukesh Kumar,middle,200,138,11,8.695652173913043,12.545454545454545,8.011672072816465,61.92215501221812,2026
Mustafizur Rahman,middle,415,326,16,7.638036809815951,20.375,7.596711708729141,138.16504301380002,2025
N Burger,middle,96,60,4,9.600000000000001,15.0,8.015242353913266,8.184406297829813,2026
N Rana,middle,203,144,8,8.458333333333334,18.0,7.922969912235642,33.11889391309805,2025
Naman Dhir,middle,61,34,0,10.764705882352942,999.0,8.0082393023925,0.0,2025
Navdeep Saini,middle,295,204,5,8.676470588235293,40.8,8.115004511899453,12.630923353116922,2026
Nithish Kumar Reddy,middle,199,126,4,9.476190476190476,31.5,8.292482243762874,7.91077967629542,2026
Noor Ahmad,middle,908,677,34,8.047267355982274,19.91176470588235,7.931062844320967,597.599602100466,2026
P Dubey,middle,100,72,2,8.333333333333332,36.0,7.744894382950871,2.1175240344273694,2025
PHKD Mendis,middle,60,42,2,8.571428571428571,21.0,7.712602532691488,2.1263898833740167,2025
PJ Cummins,middle,614,474,25,7.772151898734177,18.96,7.700877130415371,332.7543027376913,2025
PVD Chameera,middle,125,90,1,8.333333333333332,90.0,7.782058948238184,0.5268528582565181,2025
PWH de Silva,middle,855,618,31,8.300970873786408,19.93548387096774,8.115481919124088,485.50413139547214,2025
Prince Yadav,middle,139,102,4,8.176470588235293,25.5,7.750460606895228,8.464013086091773,2026
R Ashwin,middle,3272,2857,109,6.871543577178859,26.211009174311926,6.913462254340721,7045.9775735978565,2025
R Parag,middle,433,282,10,9.212765957446809,28.2,8.523871698632878,48.10020780413188,2026
R Sai Kishore,middle,468,342,22,8.210526315789474,15.545454545454545,7.962545251858256,249.21679403164353,2025
R Shepherd,middle,318,162,6,11.777777777777779,27.0,9.456265546912837,15.608698726548198,2026
RA Jadeja,middle,4231,3426,143,7.409807355516637,23.958041958041957,7.416152112744513,11305.175342334342,2026
RD Chahar,middle,1857,1452,58,7.6735537190082646,25.03448275862069,7.656276138584022,1801.4501763452347,2026
RJW Topley,middle,59,30,1,11.799999999999999,30.0,8.097274667768367,0.5063432041301832,2025
Rashid Khan,middle,2641,2361,112,6.71156289707751,21.080357142857142,6.773821126857544,7592.524077153949,2026
Rasikh Salam,middle,191,114,7,10.05263157894737,16.285714285714285,8.459180583326482,23.74934522570485,2025
Ravi Bishnoi,middle,1761,1338,59,7.896860986547084,22.677966101694917,7.849893542236061,1818.1265673489065,2026
S Dube,middle,169,96,3,10.5625,32.0,8.528820619408531,4.3265067524141445,2026
SH Johnson,middle,75,36,1,12.5,36.0,8.302540260813345,0.4938247658191241,2025
SM Curran,middle,504,294,15,10.285714285714285,19.6,9.185862577194033,100.4260614882606,2025
SN Thakur,middle,924,693,34,8.0,20.38235294117647,7.896268919198066,600.2328502866321,2026
SP Narine,middle,2677,2418,99,6.642679900744417,24.424242424242426,6.708720551185565,5989.830653014555,2026
Sandeep Sharma,middle,826,630,29,7.866666666666667,21.724137931034484,7.786529454845919,442.82886490002124,2026
Shahbaz Ahmed,middle,653,405,15,9.674074074074074,27.0,8.976478000413138,102.76859141832044,2026
Shashank Singh,middle,54,42,3,7.714285714285715,14.0,7.560703798514273,4.880498030785319,2026
Shivang Kumar,middle,132,90,6,8.799999999999999,15.0,7.929427369290816,18.614206691851052,2026
Simarjeet Singh,middle,124,78,5,9.538461538461538,15.6,8.102149451457445,12.650963872501995,2025
Suyash Sharma,middle,767,528,18,8.71590909090909,29.333333333333332,8.395417427728743,158.22917817195173,2026
T Natarajan,middle,622,475,13,7.8568421052631585,36.53846153846154,7.76102507499684,89.27944354055344,2026
T Stubbs,middle,63,30,3,12.600000000000001,10.0,8.203941334435033,4.497838111678931,2025
TA Boult,middle,541,372,17,8.725806451612904,21.88235294117647,8.313733333770516,142.52321459324625,2026
TU Deshpande,middle,325,198,8,9.848484848484848,24.75,8.69691297772998,30.17162534245458,2026
V Nigam,middle,284,174,6,9.793103448275861,29.0,8.595899187663637,17.170978483766703,2026
V Puthur,middle,85,60,6,8.5,10.0,7.7564188245015,19.02940046684317,2025
VG Arora,middle,162,84,6,11.571428571428571,14.0,8.745113979383092,16.877996141385015,2026
Vijaykumar Vyshak,middle,362,240,13,9.05,18.46153846153846,8.36755586263881,82.80793237291702,2026
W O'Rourke,middle,48,24,2,12.0,12.0,8.017747946337364,2.0454621559276855,2025
WG Jacks,middle,141,96,6,8.8125,16.0,7.9515010317796655,18.56253296202678,2025
Washington Sundar,middle,800,678,22,7.079646017699115,30.818181818181817,7.179709965919683,276.389994779658,2026
XC Bartlett,middle,39,24,0,9.75,999.0,7.77117260387161,0.0,2026
YS Chahal,middle,3510,2792,141,7.54297994269341,19.80141843971631,7.541977502593867,10807.788802335464,2026
Yash Dayal,middle,279,205,9,8.165853658536586,22.77777777777778,7.854717000619706,42.28032658258707,2025
Yash Thakur,middle,241,154,5,9.38961038961039,30.8,8.349245845982471,12.276557894066732,2025
Yudhvir Singh,middle,70,36,1,11.666666666666666,36.0,8.172670130943214,0.5016720281510757,2025
Zeeshan Ansari,middle,280,180,8,9.333333333333334,22.5,8.39436480066102,31.259065603074234,2025
